Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (kgf·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (rad/s),Motor Optical Speed (rad/s),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
20.948319999999367,1582,,,,0.416015625,-0.314453125,-0.396484375,0.010580237106509568,0.16758741041526654,16.312000274658203,5.123873909842223,653.9748707243999,562.76396401488,83.58063262466034,58.39309581001719,69.86438601421689,0.0028699867354269873,0.0020050986113955317,2.31640625,,
20.977395000000485,1582,,,,-0.0625,0.083984375,-1.05859375,0.011461264499672757,0.1684379359225604,16.3137149810791,5.486209591757506,649.8908002747199,558.1562947896,89.50045960639429,62.72931891665796,70.0882645659356,0.002685154865882518,0.0018819784464048327,2.375,,
20.999640000000596,1582,,,,-0.853515625,0.56640625,-0.724609375,0.011935015733903638,0.1613445757820486,16.31333351135254,5.596421440970152,648.63416321328,555.85246017696,91.29628943663025,65.06107372334395,71.26365608593935,0.0024798941448173194,0.001767263234657961,2.42578125,,
21.02575,1582,,,,0.578125,0.240234375,-1.75,0.01210232620257684,0.1600908130820537,16.311429977416992,5.218352040182799,648.42472370304,555.7477404218399,85.11878390095282,65.95834776763502,77.48976752814801,0.0024271501409653014,0.0018807930017931288,2.478515625,,
21.049849999999626,1582,,,,0.599609375,-0.404296875,-0.734375,0.01210808601499982,0.16268344750857022,16.30666732788086,5.312133034598082,649.262481744,556.5854984627999,86.62318619663715,66.08540643923475,76.29066689975932,0.0024617151694172747,0.001878058919920979,2.5078125,,
21.07634499999974,1582,,,,-0.5234375,0.71875,-0.876953125,0.012003899427608076,0.16375044474690373,16.31485939025879,5.544803341757506,649.57664100936,556.79493797304,90.46268686741075,65.5454041674393,72.45573444386835,0.0024982750022960313,0.0018101435013411584,2.560546875,,
21.098229999999514,1582,,,,-0.11328125,0.009765625,-1.033203125,0.012125570552754315,0.1612892295006975,16.308502197265625,5.558579644095152,649.15776198888,556.48077870768,90.65210833940176,66.17440956777517,72.99820244667447,0.002437335377137089,0.0017792110129069489,2.6015625,,
21.127514999999665,1582,,,,0.8125,-0.31640625,-1.3046875,0.012155265877717198,0.16072334201178087,16.303430557250977,4.976304253470152,649.0530422337599,556.16661944232,81.13083082820329,66.30143359390676,81.72162532675381,0.0024241307208559618,0.0019810390251286452,2.654296875,,
21.149599999999626,1582,,,,0.134765625,0.3671875,-0.283203125,0.012186053955706929,0.1618897366533572,16.286222457885742,5.142319878470152,650.3096792952,557.1090972384,83.74896549037287,66.57466245617405,79.49311620312129,0.002431701952074167,0.0019330356584758865,2.673828125,,
21.175759999999777,1582,,,,-1.140625,-0.158203125,-1.5078125,0.012253654099767631,0.16076852264961852,16.29828643798828,4.777504166495055,653.1371126834399,559.30821209592,77.86513136421885,67.21091415822136,86.31708825332645,0.0023920002378059165,0.0020647049562867114,2.689453125,,
21.198169999999926,1582,,,,1,0.107421875,-0.54296875,0.01246944063190143,0.16098764874313115,16.30577850341797,5.121161183249205,652.29935464248,559.5176516061599,83.50451993436342,68.4161789894831,81.93110869119405,0.0023530640138186916,0.001927891434735166,2.677734375,,
21.226330000000075,1582,,,,0.162109375,0.517578125,-1.46484375,0.011904122100499622,0.15905391744367953,16.308000564575195,5.296942433249205,651.0427175810399,558.1562947896,86.38254019195034,65.15853588481819,75.43021511063421,0.0024410296407648222,0.0018412739089432469,2.705078125,,
21.24853500000015,1582,,,,-0.375,0.8125,-0.357421875,0.011960218880237475,0.15686644038697217,16.303998947143555,4.928561409842223,650.62383856056,557.84213552424,80.35526003699995,65.423995738433,81.41843571697513,0.0023976896949878855,0.0019521614430062487,2.74609375,,
21.277490000000224,1582,,,,-0.96875,-0.248046875,-1.408203125,0.012021350017916226,0.16153885252475053,16.297143936157227,4.82354184044525,650.41439905032,557.84213552424,78.60995565581297,65.75826228760761,83.65131584035562,0.0024565559810298264,0.0020549414024864064,2.76171875,,
21.299799999999813,1575,,,,0.78125,0.263671875,-0.775390625,0.011988952482215232,0.16135287772425128,16.29911231994629,4.7533223236910995,650.62383856056,557.632696014,77.47493444674932,65.56526894336321,84.62771786974282,0.002460950444108322,0.0020826461987541738,2.7734375,,
21.326859999999403,1575,,,,-0.6875,0.671875,-0.453125,0.011981975028535194,0.15949329914665072,16.310001373291016,5.253403862845152,650.41439905032,557.31853674864,85.68302421745676,65.49068578081028,76.43367677429322,0.0024353585131243896,0.0018614340542167291,2.80078125,,
21.35012999999989,1575,,,,-0.634765625,0.57421875,-0.671875,0.011957668902904355,0.1568332890939588,16.315000534057617,5.110581597220152,649.262481744,556.8996577281599,83.37914148799182,65.29891866272224,78.31565244903192,0.002401774674156918,0.0018809655064216005,2.8515625,,
21.377979999999514,1525,,,,-0.0625,0.455078125,-1.27734375,0.011957149695212659,0.15454488978748157,16.308000564575195,5.034200390707701,649.3672014991199,556.79493797304,82.09774281384585,65.28381829100897,79.51962630572932,0.002367277126754178,0.0018824499248159285,2.912109375,,
21.39979000000004,1519,,,,-0.01171875,-0.697265625,-0.75390625,0.011836590600725207,0.16416610661501016,16.307111740112305,4.87159510506317,648.7388829683999,556.16661944232,79.44164573084926,64.5575019610555,81.2640540954782,0.002542943912452558,0.0020664993166331167,2.93359375,,
21.428224999999628,1513,,,,0.734375,0.59375,-0.533203125,0.011766869199309384,0.16072786007556464,16.353715896606445,4.099490841757506,647.37752615184,555.64302066672,67.04190854684227,64.1183264195019,95.63917228684255,0.002506738229940426,0.0023974236945128713,2.9609375,,
21.449890000000597,1500,,,,-0.603515625,0.125,-1.466796875,0.0113376866912271,0.15582124280639534,16.404001235961914,2.3097459877841175,632.82148019016,548.8362365839199,37.889076038368735,61.024734587890805,161.06155380008084,0.0025534112333085853,0.004112563807272615,2.984375,,
21.476774999999442,1462,,,,-0.296875,0.638671875,-0.73046875,0.006382566447920165,0.13969062558240666,16.39657211303711,2.473514040838927,616.17103912608,532.9188338056799,40.557151343225286,33.353520238875106,82.23832082439024,0.004188182374212802,0.0034442908576156877,3.00390625,,
21.498679999999702,1450,,,,-0.28125,0.361328125,-1.40625,0.005568940185388231,0.12652272868462222,16.39699935913086,2.1290142144076527,606.53682165504,523.0751768243999,34.90944470922277,28.566264683675847,81.82961637349932,0.004429096001372678,0.00362431226673726,3.00390625,,
21.526984999999403,1425,,,,0.59375,-0.3359375,-1.05859375,0.005951387566311536,0.1198710092789735,16.4228572845459,1.479513009916991,601.30083389904,517.0014310274399,24.297831012495685,30.171323504618012,124.17290863987718,0.003973011301961152,0.004933403694236216,3.009765625,,
21.548669999999927,1425,,,,-0.447265625,0.341796875,-0.8125,0.005100115779859464,0.1003544985796337,16.439111709594727,0.9675151909701526,591.8760559382399,510.71824572023996,15.905090305088214,25.54453780484097,160.6060532499397,0.003928608900514748,0.006309583702742586,3.033203125,,
21.57846999999974,1368,,,,0.6875,-0.52734375,-1.12109375,0.002706826969383505,0.08615721732451559,16.43828773498535,0.982861181627959,581.29936067112,501.50290726967995,16.156554907148088,13.311722233637218,82.39208364741025,0.006472281783855589,0.005332647821250393,3.052734375,,
21.599725000000557,1355,,,,-0.291015625,0.3671875,-0.833984375,0.0023217865829194624,0.07635454376027154,16.443111419677734,0.8356792534701526,569.8849073630399,491.86868979864,13.74116707592283,11.199192609001972,81.50102933123573,0.006817861467879152,0.005556627274699207,3.080078125,,
21.6264450000003,1336,,,,0.640625,-0.208984375,-0.74609375,0.002201929029358056,0.06899422252593651,16.443429946899414,0.8391669596545398,559.09877258568,482.54863159295996,13.798783114831991,10.420513152282517,75.51762402209039,0.006621000474513481,0.0050000222448439114,3.111328125,,
21.648525000000372,1336,,,,0.041015625,-0.224609375,-1.068359375,0.0020390752595879987,0.062488210677314235,16.448501586914062,0.6623394097201526,549.56927486976,474.58993020383997,10.894490831857654,9.490579251934479,87.1135640793982,0.006584235695052772,0.005735762381348406,3.134765625,,
21.67849499999918,1324,,,,-0.28125,0.8125,-0.671875,0.002026110228681547,0.059676845487866184,16.454858779907227,0.5615442003123462,539.41145862312,467.0501078352,9.240130514815592,9.28074831054656,100.43958032482163,0.0064301760473398405,0.006458441836095339,3.16015625,,
21.700860000000336,1324,,,,0.166015625,-0.3515625,-1.138671875,0.0014108198084197465,0.05403677703919986,16.45639991760254,0.4763042534701526,528.52060409064,457.20645085392,7.838253277559958,6.326343109536835,80.71113404370904,0.008541550166278604,0.006893982004115777,3.166015625,,
21.726464999999852,1305,,,,-0.361328125,0.416015625,-0.904296875,0.0011912772833183784,0.04697543867575551,16.453336715698242,0.4694683159701526,516.7919915172,447.36279387264,7.724320280008735,5.2262023270504505,67.65905785362567,0.008988446243769398,0.006081498044213981,3.14453125,,
21.74981499999948,1299,,,,-0.13671875,-0.08984375,-0.9609375,0.0011335236649932543,0.0442939678200907,16.457000732421875,0.4658062065951526,507.57665306663995,438.77577395279997,7.6657730831030815,4.877166537053635,63.62263119689649,0.009081905955757932,0.005778147531880847,3.1015625,,
21.776325000000185,1280,,,,0.34375,0.083984375,-1.09375,0.001126355937431195,0.04179434903172246,16.455501556396484,0.4609233940951526,498.15187510583996,430.29347378807995,7.5847256289123335,4.753071537742054,62.666360924431416,0.008793124340724075,0.005510331035892179,3.0546875,,
21.79818999999948,1274,,,,-0.0625,-0.01171875,-0.908203125,0.0011327767443074445,0.03721867993471398,16.4585018157959,0.3919536675326526,489.25069592064,423.17253043991997,6.450970148794025,4.701481042295728,72.88021698836485,0.007916373500155631,0.005769470184522837,2.990234375,,
21.82656499999948,1236,,,,0.0625,-0.189453125,-1.0078125,0.0010954066513689201,0.03324165428905443,16.459428787231445,0.362743994127959,480.87311551104,415.2138290508,5.970558939345042,4.460569070229684,74.7094051921209,0.007452334840169339,0.005567595032015708,2.91796875,,
21.849445000000298,1230,,,,-0.03125,0.095703125,-1.029296875,0.0009755802525429739,0.031075242704738888,16.462669372558594,0.3246115352027118,472.18137583607995,407.88344619239996,5.34397237856091,3.901874850222109,73.01450258006112,0.007964182321985537,0.005815008106966902,2.849609375,,
21.877245000000112,1204,,,,-0.26171875,0.09765625,-0.8828125,0.0008178218017293695,0.028688575510964775,16.4622859954834,0.309730579983443,463.17547689575997,400.553063334,5.0988733892343845,3.2123738189569386,63.001639258967536,0.008930646658140175,0.005626453791054513,2.77734375,,
21.900820000000298,1204,,,,0.224609375,-0.13671875,-1.046875,0.0007825000918937935,0.025592572303139487,16.46489143371582,0.23455077959224582,454.4837372208,393.32740023072,3.8618531216797356,3.0185825784962756,78.16409592458362,0.008478340955604591,0.006627018557352033,2.712890625,,
21.927165000000038,1173,,,,-0.224609375,0.185546875,-0.97265625,0.0006564820561706459,0.02378873533747113,16.467500686645508,0.18016167534515262,445.47783828048,386.20645688255996,2.966812512453506,2.486480885235007,83.80984220599527,0.009567230328908305,0.008018280642142172,2.6484375,,
21.949075000000185,1173,,,,0.1875,-0.150390625,-1.013671875,0.0004968871237839521,0.022200635917477566,16.46900177001953,0.13743706597015262,436.99553811576,378.98079377927996,2.2634512827287345,1.8467324121381323,81.58922731094874,0.012021577014383932,0.009808311796626471,2.591796875,,
21.976514999999665,1167,,,,-0.25,-0.033203125,-0.87109375,0.0003352522346441527,0.022425409590719897,16.46857261657715,0.14580759955570102,428.72267746128,371.54569116576,2.401243041331864,1.2215692927635273,50.87237200637451,0.018357869441845108,0.009339083634899992,2.544921875,,
21.99820999999996,1167,,,,-0.009765625,0.228515625,-1.162109375,0.0002640414531786752,0.017036121919951207,16.470500946044922,0.09959526909515262,420.34509705168,364.00586879712,1.64038397385331,0.9425956650214959,57.461891852510064,0.01807362642556042,0.010385447670482209,2.49609375,,
22.026729999999517,1135,,,,-0.125,-0.111328125,-0.876953125,0.0001993881447059737,0.01654966763993291,16.470285415649414,0.09558439059183002,411.44391786648,356.67548593872,1.574302194328355,0.6973360503528608,44.29492970695919,0.02373270051298591,0.01051238300979025,2.44921875,,
22.04916000000015,1129,,,,-0.01953125,0.23046875,-1.162109375,0.00007773569352357902,0.014390795574556525,16.471111297607422,0.09186415178701282,402.85689794664,349.13566357008,1.51310466834419,0.2661790370286458,17.591581243347097,0.05406434607022719,0.00951077336262835,2.404296875,,
22.077700000000185,1123,,,,-0.0625,-0.052734375,-0.91015625,0.0002178285367681275,0.0152552423658841,16.470857620239258,0.09279420776292682,394.37459778192,342.01472022191996,1.5284001840460681,0.7305295129390159,47.79700503601855,0.02088244498775999,0.009981183282443445,2.359375,,
22.10020999999996,1123,,,,-0.11328125,-0.056640625,-0.908203125,0.0002373152639751262,0.016636273275087963,16.472000122070312,0.040757378470152615,386.20645688255996,334.47489785327997,0.6713555431356198,0.7784286658971448,115.9487955162225,0.021371609248118498,0.024780123505627014,2.3125,,
22.12696999999974,1104,,,,0.048828125,0.025390625,-0.994140625,-0.000016253209793183177,0.011842974693195231,16.473142623901367,0.034200457762926816,378.35247524856,327.7728335256,0.5633890185314081,0.05223975170376115,9.272412131840099,0,0.021020954089709512,2.255859375,,
22.149074999999254,1091,,,,-0.111328125,-0.00390625,-0.9453125,-0.00012029688700883756,0.007588088124834103,16.473499298095703,0.033677300345152615,370.18433434919996,322.013246994,0.5547829835976298,0.37989966706033507,68.47716644025023,0.019973926756900722,0.013677579069976582,2.189453125,,
22.176879999999887,1079,,,,-0.03125,0.056640625,-1.060546875,-0.0000925279029327556,-0.0039533058107947845,16.473142623901367,0.036990636866539715,362.8539514908,315.31118266632,0.6093520368514527,0.28606460168402814,46.94570369570533,0.013819626012873124,0.006487720679858034,2.125,,
22.19853500000015,1072,,,,-0.05078125,-0.033203125,-0.9140625,-0.00000946667167717307,-0.0002959331778366381,16.471555709838867,0.026759982015937565,355.62828838752,309.34215662447997,0.4407785345698018,0.02871931300133181,6.515587931105073,0.01030432649356601,0.0006713874533964495,2.05859375,,
22.230080000000076,1060,,,,-0.015625,0.037109375,-1.015625,-0.00010125780676157327,0.006813240185918325,16.47599983215332,0.013274119142442942,349.65926234567996,303.26841082752,0.2187043847628731,0.3011712046041587,137.7069805576596,0.02262248210240829,0.031152737030423403,1.998046875,,
22.25593499999959,1047,,,,-0.0625,0.103515625,-1.05859375,-0.00013778818092743342,-0.003220617054561268,16.47519874572754,0.005601128470152617,341.49112144632,297.08994527543996,0.0922797047461172,0.40150475880914205,435.0954090217068,0.008021367079467693,0.034900599903542495,1.9296875,,
22.279084999999963,1035,,,,0,-0.091796875,-0.828125,-0.00008180777524998806,0.002915280656474668,16.474498748779297,0.012925347220152617,333.5324200572,289.86428217215996,0.21293861660594224,0.23258111873724852,109.2244903458052,0.012534468284883084,0.013690709101720138,1.859375,,
22.30040500000026,1035,,,,-0.037109375,-0.06640625,-0.87890625,-0.00005719868848228506,-0.003380641226202511,16.473142623901367,0.007693762332201004,326.62091621928,283.79053637519996,0.12674044421274716,0.15917733615255594,125.59316573434131,0.021238207070901703,0.02667373660556017,1.80078125,,
22.327839999999853,1003,,,,-0.046875,0.080078125,-1.015625,-0.00019639220025975448,-0.009926186132932733,16.474855422973633,0.007693762332201004,320.54717042232,279.0781473948,0.126753622081732,0.5375323060276216,424.0764857046968,0.018466213140355264,0.07831086772835753,1.748046875,,
22.351,1003,,,,-0.037109375,0.048828125,-1.01171875,-0.00008925846583298043,-0.00190888194864091,16.47466468811035,0.014824218954890967,314.36870487024,273.63272012856,0.24422403654495836,0.239520897816685,98.07425231569802,0.007969584140845424,0.007816110058804594,1.6953125,,
22.37716000000015,1000,,,,-0.048828125,0.029296875,-0.98046875,-0.00008396913151362692,-0.00707415836943078,16.477142333984375,0.009088851418346167,308.3996788284,268.29201261744,0.14975829847252556,0.22096500341648417,147.54775239184633,0.03201483610550358,0.04723717110560384,1.640625,,
22.401169999999926,1000,,,,-0.0625,0.02734375,-0.978515625,-0.00010439108651236973,-0.006484551045649388,16.476890563964844,0.008313801977783442,302.95425156216,263.47490388192,0.13698560535841225,0.26970066744057697,196.88248756862154,0.02404351130157335,0.04733746314938026,1.58984375,,
22.426639999999665,1000,,,,-0.037109375,0.015625,-0.990234375,-0.00011673349116009524,-0.00626316592024488,16.47599983215332,0.004903583694249392,296.8805057652,258.55307539128,0.08079144412340274,0.29595682411507496,366.3219878370086,0.0211624311720875,0.07752263854422968,1.537109375,,
22.448629999999888,1000,,,,-0.048828125,0.03515625,-1.015625,-0.00009539842633462178,-0.006464219758622443,16.475000381469727,0.014146050345152617,291.1209192336,253.52652714552,0.23305618483267931,0.23722892015802283,101.79044178910732,0.027248868958795157,0.02773674409569252,1.48828125,,
22.476370000000113,1000,,,,0.01171875,-0.03125,-0.927734375,-0.00008770382386631275,0.022983390468014935,16.47771453857422,0.014669208694249392,286.09437098783997,249.23301718559998,0.24171503337061254,0.2143281065226956,88.66974616099877,0,0.09508465463451489,1.439453125,,
22.49881500000041,1000,,,,-0.037109375,0.013671875,-0.94140625,-0.00008320811850367064,-0.016951775316688036,16.475555419921875,0.010483940970152617,280.6489437216,244.41590845008,0.17272875047293895,0.1994633509150841,115.47779415351795,0.08498691734054331,0.09814101746393306,1.3984375,,
22.526415000000036,1000,,,,-0.037109375,0.046875,-1.0390625,-0.00012108229552162908,0.02744723748637522,16.476572036743164,0.009088851418346167,275.41295596559996,239.70351946967997,0.1497531151256359,0.2845923923779977,190.0410499903377,0.09644403090691053,0,1.35546875,,
22.54888499999978,1000,,,,-0.0625,0.037109375,-1.0234375,-0.00013583381567860685,-0.015421648302619915,16.47777557373047,0.009398871939629317,270.49112747495997,235.41000950976,0.15487250246744466,0.3135173184885795,202.43575424532395,0.04918914328868783,0.09957641322326834,1.314453125,,
22.57775499999989,1000,,,,-0.048828125,0.00390625,-0.95703125,-0.00007384317226486436,-0.0013734913902647022,16.477144241333008,0.009088851418346167,265.77873849456,230.80234028447998,0.1497583158081339,0.1671520329185714,111.61452505430272,0.008217018760003969,0.009171386462601384,1.279296875,,
22.599604999999517,1000,,,,-0.048828125,-0.00390625,-0.95703125,-0.000191235182805593,-0.0007311639097064953,16.478801727294922,-0.006117621529847383,260.54275073855996,226.92770934504,0.10081107223298566,0.42550823278951727,422.0848200147303,0.0017183308179801406,0.0072528135403291194,1.244140625,,
22.626639999999664,1000,,,,-0.037109375,-0.0546875,-0.91015625,-0.00017570838314098962,-0.03553005359553164,16.477144241333008,0.011879030521959067,255.83036175816,223.26251791584,0.19573249935751688,0.38474929423348486,196.56893745106566,0.09234598770692025,0.18152352681418485,1.212890625,,
22.648480000000447,1000,,,,-0.0234375,0.015625,-0.978515625,-0.000032738534112130355,0.01047738991455212,16.478500366210938,0.015366753470152617,251.43213204312,219.17844746615998,0.2532210526853831,0.07038409258119532,27.795513775327642,0,0.041376456670724975,1.185546875,,
22.675980000000447,1000,,,,-0.037109375,0.0078125,-0.96484375,-0.00026551435039613377,-0.06507367267757402,16.478286743164062,0.0021134052891284227,247.03390232808,215.93213505743998,0.0348252983587777,0.562373962857171,1614.843201236853,0.11571245643550734,1.8685747357329456,1.15625,,
22.69858499999903,1000,,,,-0.0625,0.083984375,-1.072265625,0.00018849485321707714,0.010298926395093383,16.478666305541992,0.003973524225875736,242.84511212328,211.63862509752,0.06547837977519332,0.39118605785023297,597.4278215088563,0.02632743726013969,0,1.130859375,,
22.72599500000011,1000,,,,-0.0625,0.142578125,-1.09765625,-0.00004611279150345432,0.016838823722093898,16.47771453857422,0.004903583694249392,238.44688240824,207.65927440296,0.08079985232984868,0.09389840321617536,116.21110745704652,0,0,1.107421875,,
22.751324999999255,1000,,,,-0.048828125,0.015625,-0.962890625,-0.000007865826062405869,-0.020325272354532468,16.47688865661621,0.009398871939629317,234.04865269319998,204.30824223911998,0.1548641664470667,0.015761904777639574,10.17789017256427,1.2895187885772954,0.13124580605597838,1.0859375,,
22.776174999999814,1000,,,,-0.01171875,-0.095703125,-0.88671875,-0.0004205690568214808,-0.012393048958868677,16.47822380065918,0.0028884549625217914,229.85986248839998,201.16664958552,0.0475966073105587,0.8297285681466575,1743.2514942353735,0.014936268840966509,0.2603767297531611,1.064453125,,
22.798514999999664,1000,,,,-0.07421875,-0.05078125,-0.91796875,-0.00005593875056523992,0.026653187776378436,16.48000144958496,0.010483940970152617,226.08995130408,197.81561742167997,0.17277536238547828,0.1085363178082011,62.81932580528829,0,0,1.044921875,,
22.82596999999974,1000,,,,-0.0234375,0.0703125,-1.03125,-0.0007923025513898142,-0.13462022850107588,16.478286743164062,0.007693762332201004,222.32004011976,193.62682721688,0.12678002184376283,1.504136659234792,1186.4145764925113,0.08949999833762579,1.0618410262381475,1.025390625,,
22.848455000000076,1000,,,,-0.048828125,0.12890625,-1.08203125,0.0008510724969001296,0.027705529545313357,16.481002807617188,0.0007183159701526165,218.44540918031998,190.38051480816,0.011838567520841536,1.5892439740301487,13424.29285665111,0.017433150603714524,0,1.005859375,,
22.87590000000037,1000,,,,-0.048828125,0.072265625,-1.017578125,-0.0010994600971877887,0.02111291206153603,16.479001998901367,-0.0005023871548473835,214.98965726135998,188.18139995063999,0,2.028462032611321,0,0.01040833484783372,0,0.984375,,
22.898525000000372,1000,,,,-0.0625,-0.021484375,-0.93359375,-0.00011821464226203658,-0.025231889623701764,16.479110717773438,0.013739148993045092,211.11502632192,184.62092827656,0.2264089574243755,0.21404940964736302,94.54105176861619,0.11787880968824063,0.11144386649158813,0.9609375,,
22.9269299999997,1000,,,,-0.048828125,0.0078125,-0.96484375,-0.0000065748127252635675,-0.004185986095658706,16.478858947753906,0.009088851418346167,207.65927440296,180.95573684736,0.14977390052001952,0.01166501895291447,7.788419018542732,0.3588494894483519,0.027948701884138928,0.935546875,,
22.9485,1000,,,,-0.0234375,-0.0078125,-0.970703125,-0.0005263803495282304,-0.03171341921419576,16.478668212890625,0.003973524225875736,204.09880272887997,178.5471824796,0.06547838735408931,0.9216612605048301,1407.5808793529636,0.03440897493817313,0.48433415201107827,0.908203125,,
22.976060000000523,1000,,,,-0.037109375,0.009765625,-0.98828125,0.000008210972987301129,-0.009509394748880368,16.480573654174805,0.007693762332201004,200.74777056503999,175.71974909136,0.12679761679355436,0.01414950549428752,11.159125740766127,0.672065518665619,0.07499663628822849,0.8828125,,
22.998509999999776,1000,,,,-0.0234375,0.08203125,-1.056640625,-0.00010101200006803077,-0.0029039854970152545,16.48133659362793,0.008313801977783442,197.29201864607998,172.05455766216,0.13702256876861849,0.17041725767571547,124.3716704534189,0.017040442597317264,0.021193483110939444,0.859375,,
23.02581500000041,1000,,,,-0.048828125,0.068359375,-1.01171875,0.00015595190250054572,-0.025829770651787175,16.479429244995117,0.0021134052891284227,194.04570623735998,169.96016255976,0.03482771292819029,0.25994209481676095,746.3656753824862,0.09936740207466267,0.7416441816045868,0.833984375,,
23.048424999999813,1000,,,,-0.048828125,0.00390625,-0.97265625,0.00046597581678111067,0.0008437484116182011,16.481000900268555,0.009263237845152617,190.90411358376,167.02800941639998,0.15266743126536203,0.7633165184101511,499.9864817816819,0.0011053716135680843,0.005526708641292473,0.810546875,,
23.07762999999989,1000,,,,-0.048828125,0.03125,-0.984375,-0.00011198219251126767,-0.024463056357198126,16.480501174926758,0.005601128470152617,187.34364190968,163.46753774232,0.09230940433326591,0.17947693149107138,194.42973637128384,0.13630195342633833,0.2650115287157397,0.787109375,,
23.098589999999852,1000,,,,-0.048828125,-0.001953125,-0.955078125,-0.0002530040841083548,-0.026813579040702105,16.482667922973633,0.003973524225875736,184.20204925608,161.58258215016,0.06549428029900062,0.40087723367005446,612.0797600033654,0.06688725821424735,0.40940336955059653,0.763671875,,
23.12596499999985,1000,,,,-0.048828125,0.02734375,-0.986328125,-0.00017142385455546697,-0.011707432779682269,16.48171615600586,0.010483940970152617,181.37461586784,158.33626974144,0.17279333926637613,0.2662538229397973,154.08801292354426,0.04397094716018195,0.06775395874278597,0.7421875,,
23.14914999999944,1000,,,,-0.0625,0.08984375,-1.044921875,-0.0001849559926621424,-0.006997351285106768,16.481502532958984,0.016587456595152615,178.33774296936,156.24187463904,0.27338620788835505,0.283384682730845,103.65727112560599,0.0246920589273795,0.02559511446884816,0.720703125,,
23.177764999999663,1000,,,,-0.048828125,0.03515625,-0.978515625,-0.000296741191904845,-0.023688208418282345,16.482501983642578,0.014146050345152617,175.40558982599998,153.9380400264,0.23316230287468578,0.44784655833249487,192.07502791443613,0.05289358146790871,0.10159536136943066,0.69921875,,
23.204615000000224,1028,,,,-0.0234375,0.021484375,-0.9921875,-0.00013803419924557402,-0.016318116871014927,16.482669830322266,0.010483940970152617,172.47343668264,150.27284859719998,0.1728033375316141,0.20344626595229667,117.73283366999583,0.08020848549189465,0.09443172281339506,0.677734375,,
23.229104999999517,1097,,,,-0.05078125,0.00390625,-0.970703125,0.000005697673922821281,-0.013879491943727517,16.481334686279297,0.010483940970152617,168.80824525344,148.80677202552,0.17278933996028095,0.008315882190556293,4.812728720688361,1.6690342197836072,0.08032608925364257,0.654296875,,
23.253870000000113,1204,,,,-0.0625,0.04296875,-0.984375,-0.0002255481351622215,-0.014993194666425704,16.482858657836914,0.009088851418346167,165.9808118652,145.45573986168,0.14981025329068043,0.3217318039639961,214.75953541025805,0.04660153109421393,0.10008123167200077,0.6328125,,
23.277299999999812,1280,,,,-0.037109375,0.015625,-0.982421875,-0.0002020539980164472,-0.030189702203120856,16.48200225830078,0.014146050345152617,163.25809823208,143.57078426952,0.23315523373484198,0.28440093308495634,121.97921896464653,0.10615190982549476,0.1294832705211944,0.61328125,,
23.298790000000036,1305,,,,-0.03125,0.03515625,-0.98046875,-0.0000530310057446339,-0.013505622165620923,16.481000900268555,0.060532769095152615,161.2684228848,140.95279039151998,0.9976406219529588,0.07331236652899929,7.348574718768433,0.18422024557451255,0.013537562393141753,0.595703125,,
23.32541500000004,1406,,,,-0.037109375,0.01953125,-0.986328125,0.000014189216905543954,-0.01046157669130894,16.458858489990234,0.9737931097857654,157.91739072096,139.59143357495998,16.027522992491438,0.019428433825710932,0.121219191729207,0.538467319865199,0.000652725732866518,0.580078125,,
23.348794999999924,1443,,,,-0.13671875,0.0625,-1.0546875,0.0009278247885340281,-0.00899885354131487,16.41600227355957,1.9636089409701527,163.46753774232,137.1828792072,32.23460883934793,1.248037179472341,3.8717304921935187,0.007210405017837294,0.00027916744968625804,0.564453125,,
23.37687999999989,1651,,,,0.03125,0.046875,-1.021484375,0.007693194130688457,-0.010516922972660067,16.428001403808594,1.5284282769076527,197.29201864607998,146.92181643336,25.109021878659668,11.086876440943135,44.15495153304219,0.000948592060954313,0.0004188503647606629,0.552734375,,
23.402145000000484,1720,,,,-0.1484375,0.552734375,-1.619140625,0.009846265635633112,-0.008565119418073384,16.322223663330078,5.51612635506317,240.01767873504,171.63567864168,90.03544812253077,16.573603095074784,18.40786428087689,0.0005167928403340792,0.00009513052466198612,0.552734375,,
23.426969999999738,1896,,,,0.111328125,-0.029296875,-0.794921875,0.0113809605228868,0.005472504758085923,16.18450164794922,11.635239800345152,329.76250887288,213.41886093456,188.31055772297046,23.821024753524213,12.649861506208307,0.0002297342290984476,0.000029061061813308922,0.572265625,,
23.44899500000011,1959,,,,0.15625,0.248046875,-0.9921875,0.016155846842114196,0.012829042114002046,15.920001983642578,18.478501519095154,844.77426455304,294.68139090768,294.17778083873725,46.68632758479375,15.870106658526437,0.00027479227383437645,0.000043609826946905574,0.576171875,,
23.475634999999777,2000,,,,-0.3359375,-0.3828125,-0.828125,0.02806521212961594,0.016202906244528907,15.942286491394043,17.38143845451996,960.90847298112,411.025038846,277.0998714744905,113.128676299351,40.82595769437789,0.00014322545595472385,0.000058473164055655393,0.6015625,,
